Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
319000.0;32.5;1;0;1;2;2012;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;12.2
919000.0;78.37;4;0;1;3;1928;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;17.6
499999.0;34.5;1;0;1;5;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.9
520000.0;51.0;3;0;4;4;1963;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;14.6
526524.0;59.16;4;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
630000.0;51.0;3;0;0;3;2017;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.4
780000.0;76.88;4;0;1;5;2013;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.4
360000.0;27.0;1;0;3;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;14.6
538900.0;49.0;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;13.7
538900.0;49.0;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;13.7
470000.0;42.0;2;0;2;4;1968;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;14.1
336000.0;54.55;3;1;1;2;2022;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;20.4
329000.0;50.62;3;1;0;2;2022;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.4
349000.0;32.0;2;0;3;3;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;23.0
1424250.0;75.0;3;0;5;11;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.6
443000.0;32.0;1;0;3;3;2016;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;23.5
499000.0;57.7;3;0;5;5;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;25.4
715000.0;53.18;3;1;6;10;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
510000.0;52.24;2;0;4;4;2008;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
1382986.25;65.9;2;1;0;3;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;17.7
397000.0;45.71;2;0;0;3;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
1200000.0;88.6;4;0;4;8;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.5
1550000.0;81.0;4;0;11;16;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.6
899000.0;79.8;4;0;1;2;1928;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;18.5
685500.0;40.78;2;0;2;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;18.0
720000.0;67.7;3;0;0;2;1930;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.1
990000.0;90.0;5;0;2;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.6
830000.0;71.0;3;0;11;16;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.8
729000.0;58.02;3;0;3;4;1965;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;20.9
315000.0;31.6;2;0;0;3;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
330000.0;30.6;2;0;1;3;2006;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.4
1029000.0;94.0;3;0;2;4;1992;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4.8
623000.0;48.0;2;0;5;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.6
490000.0;49.0;2;0;1;6;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.9
1199999.0;95.1;3;0;1;2;2001;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
350000.0;42.0;1;0;4;4;1996;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;11.2
848000.0;45.63;3;0;2;17;2017;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.9
750000.0;53.17;2;0;3;4;1961;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;18.6
420000.0;52.6;3;0;10;10;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;6.7
550000.0;38.6;2;0;0;2;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.9
570000.0;59.0;2;0;5;6;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;27.1
679000.0;52.0;2;0;5;17;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.0
949100.0;38.78;2;0;0;3;1907;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;9.0
354900.0;31.85;2;0;3;3;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.5
1200000.0;86.9;3;0;11;13;2002;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3.0
420000.0;34.5;2;0;1;2;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;23.5
570000.0;91.4;4;0;0;3;1970;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;9.1
519000.0;72.0;2;0;0;4;1938;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
899000.0;78.39;4;0;1;2;1928;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;18.5
709000.0;58.2;3;0;2;2;1914;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.8
410000.0;49.69;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;24.9
310000.0;25.5;1;0;1;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.1
649000.0;121.93;5;1;0;2;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.1
650000.0;52.0;3;0;4;5;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.8
359000.0;39.1;2;0;2;4;1964;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;6.7
799000.0;71.88;3;0;1;4;2015;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.4
849000.0;55.1;2;0;0;3;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.3
489000.0;42.2;2;0;2;4;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.1
419874.0;53.83;2;1;2;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;32.0
663487.5;68.05;4;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
1100000.0;71.6;3;0;1;11;2014;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;16.1
490000.0;46.8;2;0;2;2;1938;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.7
850000.0;51.44;2;0;4;5;2014;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.5
599000.0;54.0;3;0;4;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
830000.0;66.6;3;0;7;9;2010;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.3
439000.0;49.7;2;0;3;3;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;23.0
625000.0;59.4;3;0;4;4;1983;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.3
637450.0;57.95;3;0;1;2;1930;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.6
329000.0;44.66;2;0;0;4;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.7
1225000.0;97.17;4;0;0;4;2018;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;8.8
860000.0;48.0;2;0;1;4;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.7
550000.0;43.66;2;0;3;16;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
560000.0;45.0;2;0;8;10;1979;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.6
1180000.0;95.0;3;0;1;2;2001;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.5
549000.0;41.0;2;0;1;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.9
860000.0;127.17;5;0;3;3;1906;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;13.5
560000.0;53.0;3;0;0;11;1979;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;13.7
1498000.0;161.0;3;0;0;4;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.0
479000.0;41.9;2;0;2;3;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
399900.0;49.63;2;0;3;4;1936;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2.5
569000.0;53.15;3;0;6;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.7
549000.0;44.8;2;0;4;5;2004;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;16.1
550000.0;46.5;2;0;0;2;1960;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.1
629000.0;126.07;5;1;0;2;2021;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;20.1
699000.0;100.0;3;0;2;2;1999;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.4
395000.0;43.0;2;0;2;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.3
415000.0;42.5;2;0;0;2;2013;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
1290000.0;71.01;3;0;1;4;2009;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5.2
495000.0;45.0;2;0;1;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;16.2
704317.5;68.05;4;1;6;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
697512.5;68.05;4;1;6;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
579000.0;54.0;3;0;3;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;14.9
435000.0;32.77;2;0;1;3;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.9
668015.0;78.59;4;0;0;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;8.0
644927.0;75.43;4;0;1;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;8.0
569625.0;52.5;2;1;1;6;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
1299500.0;132.5;4;0;3;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.1
389000.0;60.0;3;0;3;4;1983;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.8
539000.0;45.0;3;0;1;1;1900;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;18.1
537000.0;43.92;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.5
789875.0;59.25;3;1;3;3;2022;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;31.1
759000.0;47.5;2;0;9;16;2011;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.2
529000.0;42.5;2;0;1;4;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
289000.0;29.7;1;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.7
412000.0;37.5;2;0;2;3;2000;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4.5
1208140.0;83.32;4;1;2;3;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.1
700000.0;66.4;3;0;1;4;1994;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.5
580000.0;54.0;2;0;1;3;1997;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.6
520000.0;57.0;2;0;1;2;2000;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;15.6
227000.0;30.0;1;0;1;2;1938;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;36.0
1200000.0;62.27;3;0;1;2;1907;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;9.4
655347.0;56.74;3;1;5;17;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
418779.0;35.34;1;1;1;17;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
570454.5;49.39;2;1;6;17;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.7
850000.0;44.28;2;0;11;17;2018;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.1
629000.0;52.77;3;0;2;2;2021;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;7.0
355000.0;38.0;1;0;1;3;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;23.0
425000.0;71.62;4;1;1;1;2021;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;28.8
474862.5;47.25;2;1;0;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
550615.0;51.22;2;1;5;17;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;20.6
730558.0;40.3;2;1;10;12;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;18.6
449000.0;57.3;2;0;2;3;1890;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;20.4
600000.0;46.5;2;0;2;4;1953;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.3
569000.0;51.3;2;0;1;3;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.5
590200.0;90.66;4;1;0;1;2022;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;13.0
367000.0;31.7;1;0;3;3;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.5
710000.0;48.0;2;0;2;3;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.0
388000.0;59.0;3;1;1;1;2020;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;29.2
1199000.0;77.75;3;0;2;5;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.8
477000.0;58.39;3;0;0;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.5
324600.0;55.62;3;0;1;4;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;24.5
319600.0;55.24;3;0;1;4;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;24.5
1349000.0;173.0;5;0;1;2;1905;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;17.5
1299000.0;81.3;3;1;1;2;2021;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1.6
580000.0;49.27;3;0;2;3;2017;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.4
450000.0;60.04;3;0;3;4;1984;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.5
949000.0;80.0;3;0;0;2;1950;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.4
1190000.0;41.38;2;0;0;1;1925;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;18.4
419000.0;44.5;2;0;4;4;1977;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;19.9
499000.0;48.1;3;0;3;3;1963;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;13.1
490723.0;59.08;3;1;3;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;12.5
950000.0;82.9;4;0;2;2;1935;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;16.8
668944.0;41.57;2;1;6;8;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;2.0
1600000.0;78.25;3;0;11;16;2016;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.2
410000.0;38.0;2;0;1;10;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.5
699000.0;51.0;2;0;0;4;1969;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
715000.0;71.7;4;0;9;9;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;18.2
799000.0;90.4;3;0;2;2;2001;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2.7
1270000.0;73.0;3;0;5;16;2011;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.3
680000.0;52.0;3;0;4;5;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.8
984630.0;85.62;5;0;5;12;1994;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.1
795000.0;72.5;3;0;1;3;1973;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;13.4
961171.0;80.65;4;1;1;4;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0.2
940000.0;58.5;3;0;3;3;2003;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.7
349000.0;43.52;2;1;0;2;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;31.9
499000.0;53.0;3;0;3;4;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.8
699000.0;51.0;2;0;0;4;1968;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.9
374900.0;41.5;2;0;3;3;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.6
399000.0;46.52;2;0;4;4;1968;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.6
449000.0;60.0;3;0;0;3;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.8
1330000.0;38.0;1;0;0;2;2017;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5.1
430000.0;60.0;3;0;7;10;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;8.5
695000.0;53.0;2;0;2;6;2006;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.9
361000.0;60.1;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;24.4
699000.0;70.0;3;0;0;2;1940;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;17.5
549000.0;36.8;1;0;1;4;1998;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.5
385000.0;53.8;3;0;3;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.7
278000.0;29.4;1;0;4;4;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;6.7
579000.0;82.4;5;0;2;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10.7
489000.0;60.8;3;0;2;3;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.9
650000.0;70.0;3;0;10;10;1973;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;14.8
560000.0;46.03;2;0;0;3;1928;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;17.0
470000.0;66.67;3;0;6;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.0
770000.0;71.66;3;0;3;3;1920;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.6
899000.0;78.39;4;0;1;2;1928;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;18.5
439000.0;54.0;3;0;2;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6.3
594000.0;58.23;3;0;4;5;1999;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;11.4
565298.0;53.33;3;1;0;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
623990.0;54.26;3;1;3;3;2022;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;6.1
612360.0;58.32;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;10.7
585000.0;78.0;3;0;3;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;9.8
1700000.0;110.19;4;0;0;2;1936;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5.1
1700000.0;110.19;4;0;1;2;1936;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;5.1
1549000.0;132.05;7;0;2;2;1914;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.8
1499900.0;139.2;7;0;3;3;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;9.4
835000.0;75.3;2;1;3;3;2021;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;4.0
799000.0;46.21;2;0;1;2;2019;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.2
735000.0;66.22;4;1;1;3;2021;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;4.0
584000.0;73.0;4;0;4;4;1955;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;16.8
459000.0;43.0;2;0;4;4;1969;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;3.9
519000.0;72.0;3;0;0;4;1938;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.5
350000.0;41.9;2;0;4;5;1996;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;11.1
355000.0;38.0;1;0;1;4;1985;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;23.0
189000.0;37.31;2;1;0;2;2022;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;29.7
359000.0;56.9;3;1;1;4;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;15.0
689000.0;62.98;3;1;0;3;2023;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;3.5
448950.0;27.05;1;0;3;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;22.1
990000.0;111.0;5;0;1;3;1910;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;22.1
699000.0;61.06;2;0;4;4;1921;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;21.9
560000.0;39.48;2;0;3;6;2015;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.0
644927.0;75.43;4;0;1;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;6.1
460000.0;78.5;3;1;1;3;1945;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;6.9
1999000.0;61.0;2;0;4;4;2002;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.0
1000000.0;86.9;3;0;1;2;1960;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2.1
2000000.0;104.0;4;0;11;17;2013;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.0
1359000.0;98.95;4;0;0;3;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;18.3
735000.0;66.22;4;1;1;3;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.0
464000.0;52.71;2;0;2;2;2021;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;20.4
1270000.0;74.86;3;0;2;3;1905;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;9.9
1550000.0;81.0;4;0;11;16;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20.6
567000.0;54.17;2;0;4;5;2018;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;8.2
1099000.0;87.0;3;0;1;2;1960;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.9
599000.0;41.0;2;0;11;18;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;29.0
1450000.0;139.3;6;0;2;2;1870;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;13.3
625000.0;45.88;2;0;1;17;2016;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;15.0
598000.0;41.0;3;0;3;3;1905;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;17.6
549000.0;61.13;3;0;1;3;2013;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.0
474825.0;63.31;3;0;2;10;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7.0
399000.0;48.0;2;0;3;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.2
