Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
439000.0;63.5;4;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
339000.0;52.0;3;1;4;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
245000.0;51.0;2;0;1;2.0;1966.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;27.4
379000.0;105.0;3;0;1;2.0;1966.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;27.4
320000.0;55.0;3;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;13.0
275600.0;57.76;3;0;6;10.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;16.2
278958.0;38.61;2;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
354348.0;52.11;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
354960.0;52.2;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
369563.0;54.75;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
365568.0;53.76;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
295000.0;41.31;2;0;4;4.0;4.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2.3
699000.0;75.0;4;0;0;5.0;2009.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.4
365568.0;53.76;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
295000.0;41.31;2;0;4;4.0;4.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2.3
699000.0;75.0;4;0;0;5.0;2009.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22.4
329000.0;61.0;3;0;4;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;22.2
599000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
520000.0;70.0;3;0;0;4.0;2017.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;10.6
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
488538.0;52.25;3;1;5;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
399294.0;40.13;2;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
367898.0;37.35;2;1;5;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
280000.0;41.0;2;1;2;5.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
360795.0;35.9;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
377339.0;32.67;2;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
213000.0;29.5;1;1;3;5.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
229900.0;26.6;1;0;4;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
329900.0;40.3;1;0;4;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
405000.0;58.5;4;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
300000.0;48.0;3;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
646000.0;85.0;3;1;1;4.0;2020.0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;10.9
750634.0;90.7;4;1;0;4.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
289000.0;51.6;2;0;1;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;23.3
129000.0;42.6;2;0;3;3.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;27.6
129000.0;42.6;2;0;3;3.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;27.6
285000.0;50.0;2;0;3;3.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;17.1
559900.0;70.0;3;0;2;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
629000.0;75.39;3;1;11;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
456000.0;62.48;3;1;4;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
392000.0;57.72;2;1;5;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
370000.0;53.72;2;1;4;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
165000.0;50.0;2;0;2;3.0;1970.0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;16.6
177600.0;44.4;2;0;0;3.0;2010.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.7
416630.0;68.3;4;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.3
494306.0;55.54;3;1;5;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
479052.0;57.03;3;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
378670.0;50.49;3;1;1;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.8
377264.0;49.64;3;1;2;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.8
149000.0;33.57;1;0;0;4.0;1940.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;13.4
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
802000.0;77.81;4;1;6;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
572000.0;64.7;3;1;4;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
551000.0;56.07;3;1;5;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
595000.0;54.05;3;1;6;7.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
316000.0;47.0;2;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
299000.0;47.0;2;1;2;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;20.2
267000.0;38.61;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
491545.0;53.14;3;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
433548.0;46.87;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
370048.0;37.76;2;1;5;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
368740.0;35.9;2;1;8;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
362330.0;32.8;2;1;8;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
187000.0;24.5;1;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;11.2
352775.0;30.87;2;1;7;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
145000.0;38.67;1;0;1;2.0;1938.0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;14.4
439000.0;64.0;4;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
339000.0;52.0;3;1;3;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
672210.0;74.69;4;1;2;3.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;20.2
363231.0;36.07;2;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
353451.0;30.87;2;1;1;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
505463.0;46.8;3;1;4;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
299230.0;25.9;1;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
473234.0;51.05;3;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
359285.0;35.77;2;1;0;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2.5
699000.0;75.0;4;0;1;4.0;2011.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;25.7
195000.0;49.0;2;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.4
628520.0;66.16;3;1;2;2.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;20.2
319900.0;48.0;3;0;9;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7.6
260000.0;85.0;3;0;2;4.0;1938.0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;21.6
279000.0;59.66;3;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;16.4
372938.0;55.25;3;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
222439.0;29.56;1;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313034.0;44.56;2;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
278958.0;38.61;2;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
354960.0;52.2;3;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
369563.0;54.75;3;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
293978.0;41.26;2;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
365568.0;53.76;3;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313034.0;44.56;2;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
372938.0;55.25;3;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
300000.0;101.55;3;0;1;2.0;1873.0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;18.2
306936.0;48.56;2;1;0;2.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;7.4
213000.0;29.5;1;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
649000.0;70.25;3;0;2;4.0;2016.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;13.1
227999.0;55.7;3;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;17.1
280000.0;47.5;2;0;0;2.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;15.4
225000.0;40.0;2;0;9;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;22.4
643000.0;67.9;3;1;3;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
494000.0;56.2;4;1;5;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
396000.0;47.4;2;1;1;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
385000.0;43.2;2;1;5;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
371000.0;40.8;2;1;4;7.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;6.7
708000.0;82.41;4;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
607000.0;69.04;3;1;4;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
488000.0;55.54;3;1;4;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
427000.0;46.98;2;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
350000.0;38.9;2;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
257000.0;25.71;1;1;2;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.5
505929.0;54.11;4;1;10;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
399294.0;40.13;2;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
364163.0;37.35;2;1;4;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
363196.0;35.96;2;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
377339.0;32.67;2;1;8;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
353462.0;30.87;2;1;6;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
222439.0;29.56;1;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
278958.0;38.61;2;1;1;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
372938.0;55.25;3;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313175.0;44.58;2;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
278958.0;38.61;2;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
276375.0;41.25;2;1;0;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313105.0;44.57;2;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
373208.0;55.29;3;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
355708.0;52.31;3;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
292482.0;41.05;2;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
222439.0;29.56;1;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
278958.0;38.61;2;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313105.0;44.57;2;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
373208.0;55.29;3;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
292482.0;41.05;2;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
222439.0;29.56;1;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
373208.0;55.29;3;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313105.0;44.57;2;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
355708.0;52.31;3;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
210000.0;49.0;2;0;3;3.0;1960.0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;10.8
521640.0;64.4;3;1;0;6.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
608478.0;69.94;3;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
430660.0;70.6;4;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.3
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
550000.0;48.01;2;0;5;6.0;2018.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.9
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
300000.0;40.0;2;0;1;5.0;1983.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;4.5
385000.0;73.0;4;0;7;10.0;1983.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;22.0
630000.0;46.0;2;0;5;5.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.8
240000.0;50.0;2;0;3;4.0;1988.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;24.7
329900.0;41.0;2;0;0;4.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0.9
690000.0;59.57;3;0;5;11.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1.4
210000.0;42.2;2;0;0;4.0;1973.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;15.8
439000.0;64.0;4;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
279000.0;35.0;2;0;1;9.0;2011.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8.4
350000.0;53.5;3;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
309000.0;48.0;3;0;7;11.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;5.7
650000.0;140.0;5;0;0;2.0;1998.0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;8.9
645000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
260000.0;55.0;3;0;2;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
260000.0;55.0;3;0;2;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.3
214900.0;50.1;2;0;4;4.0;1950.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.6
330000.0;55.56;2;1;2;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
335000.0;55.91;2;1;1;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.9
610000.0;122.07;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
680000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
620000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
600000.0;116.16;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
655000.0;126.23;4;1;0;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.5
207000.0;46.0;2;0;4;5.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.6
195000.0;44.6;3;0;3;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;12.5
195000.0;44.6;3;0;3;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;12.5
275000.0;49.0;2;0;5;10.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14.3
185000.0;30.0;1;0;4;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;7.6
499000.0;94.3;3;0;1;4.0;1989.0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;9.8
290000.0;117.0;4;0;3;4.0;1938.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;7.4
416630.0;68.3;4;1;3;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;7.3
289695.0;31.15;1;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
493038.0;57.33;3;1;3;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
267000.0;38.5;2;1;2;5.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
223500.0;29.0;1;1;4;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
253000.0;41.63;2;0;2;3.0;1905.0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;5.4
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
315000.0;39.25;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
153000.0;37.88;1;0;0;2.0;1910.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;13.3
285000.0;65.0;3;0;4;8.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;23.1
274900.0;59.0;3;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;17.7
278958.0;38.61;2;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
292482.0;41.05;2;1;2;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
222439.0;29.56;1;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
373208.0;55.29;3;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313105.0;44.57;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
355708.0;52.31;3;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
278958.0;38.61;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
292482.0;41.05;2;1;1;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
278958.0;38.61;2;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
313105.0;44.57;2;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;10.9
279900.0;61.6;3;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;16.5
439000.0;64.0;4;1;3;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
327000.0;55.0;3;1;5;5.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;17.0
360000.0;37.35;2;1;9;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
354000.0;35.96;2;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
327000.0;28.87;1;1;2;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
531000.0;67.15;4;1;1;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
294000.0;25.92;1;1;3;13.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3.4
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
415700.0;51.91;3;1;1;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
365000.0;39.9;2;0;1;4.0;2015.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;10.0
299000.0;61.0;3;0;1;2.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;12.8
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
461000.0;59.1;3;1;0;2.0;2022.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
607000.0;74.01;4;1;2;2.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
285000.0;34.38;2;1;0;2.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;9.2
330000.0;59.76;3;0;1;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.2
330000.0;59.76;3;0;1;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;9.2
752000.0;96.43;4;1;10;11.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4.9
