Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
384370.0;64.6;2;1;1;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
291000.0;51.8;3;0;3;4;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;24.4
172425.0;28.5;1;1;3;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
419000.0;88.11;3;0;0;1;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;33.2
439000.0;93.84;3;0;0;1;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;33.2
449000.0;81.2;3;0;0;1;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;33.2
191785.0;31.7;1;1;3;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
431000.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
337000.0;72.61;4;0;0;4;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.4
615000.0;74.01;4;1;2;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
229000.0;53.0;2;0;3;3;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.5
169575.0;28.5;1;1;1;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
379610.0;63.8;3;1;1;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
250000.0;38.0;3;0;1;4;1990;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;24.4
189805.0;31.9;1;1;1;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
396180.0;63.9;3;1;0;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
549000.0;62.0;3;1;1;17;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;27.0
314000.0;61.13;3;0;3;4;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;28.5
530000.0;92.4;3;0;1;1;1940;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;29.9
280000.0;48.0;2;0;1;4;1983;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.5
496400.0;76.0;4;1;4;6;2023;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;26.3
392140.0;56.5;3;1;5;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;26.3
320000.0;47.22;2;0;1;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;13.0
520000.0;96.0;3;0;2;3;2006;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;33.0
198000.0;44.0;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11.9
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
366735.0;53.15;2;1;5;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
399000.0;82.0;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.3
614000.0;74.01;4;1;2;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
367500.0;58.34;2;0;2;2;2011;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;15.1
320000.0;61.97;3;0;0;5;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;36.0
431000.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
339000.0;66.2;3;0;1;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.4
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
275000.0;63.0;3;0;0;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.2
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
235000.0;45.92;2;0;2;2;1950;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1.2
192000.0;51.42;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;22.7
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
435000.0;79.0;3;0;1;1;1930;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;29.7
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
245000.0;50.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.4
199000.0;39.0;1;0;1;1;1960;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
379000.0;105.0;3;0;1;1;1966;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
232000.0;47.0;3;0;0;5;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;33.7
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
299000.0;34.0;1;0;0;2;2018;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;37.4
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
366735.0;53.15;2;1;5;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
366735.0;53.15;2;1;5;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
199000.0;44.0;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;11.9
290000.0;49.1;2;0;6;13;1971;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;27.0
349900.0;63.35;3;0;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.6
235000.0;75.0;4;0;1;10;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;36.6
172754.0;20.0;1;1;7;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1.2
195000.0;51.6;2;0;0;4;1950;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;24.4
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
488735.0;75.0;4;1;3;4;2019;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.2
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
450000.0;79.02;4;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.8
430000.0;71.33;3;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.8
450000.0;78.0;4;0;1;10;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;13.4
345000.0;99.2;3;0;3;4;1900;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.1
380000.0;70.5;3;0;0;3;1960;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;33.0
512954.0;70.0;3;1;1;4;2019;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1.2
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
289000.0;49.0;3;0;1;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.5
329000.0;62.47;3;0;0;11;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;34.8
275000.0;56.8;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;18.6
248700.0;53.5;3;0;9;11;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.3
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
305000.0;61.0;3;0;1;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.8
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
369000.0;61.1;3;0;8;10;1975;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;29.5
243000.0;51.0;2;0;10;11;1979;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.0
200000.0;48.0;2;0;0;4;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.7
284900.0;65.0;3;0;0;2;1960;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;22.9
239000.0;55.0;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;28.7
380000.0;34.0;1;0;2;15;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.4
329000.0;64.71;3;0;4;4;1982;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.3
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
433632.0;90.34;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;27.7
446256.0;92.97;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;27.7
375100.0;75.02;3;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;27.7
421008.0;75.18;4;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;27.7
425696.0;80.32;4;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;27.7
363912.0;61.68;3;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;27.7
270000.0;48.0;3;0;1;4;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;22.2
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
189000.0;37.5;2;0;4;4;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;34.7
285000.0;55.3;3;0;0;4;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.3
187000.0;46.5;2;0;7;10;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;21.8
204900.0;50.1;2;0;3;3;1968;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;20.8
204900.0;50.1;3;0;3;3;1968;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;20.8
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
416000.0;55.95;3;0;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;26.8
260000.0;50.43;2;0;1;3;2012;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;25.5
150900.0;30.0;1;0;2;4;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;21.5
215000.0;48.0;3;0;4;4;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;21.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
350000.0;68.13;3;0;2;2;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;27.8
199000.0;61.0;2;0;2;2;1930;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;7.2
230000.0;58.0;2;0;0;3;1930;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1.9
615000.0;123.0;3;1;2;3;1910;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1.2
400000.0;58.0;3;0;0;2;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
369000.0;61.07;3;0;8;10;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;29.7
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
366735.0;53.15;2;1;5;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
493063.0;83.57;4;1;5;5;2011;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
339000.0;48.84;3;0;4;4;1987;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;33.4
589550.0;90.7;4;1;4;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
366735.0;53.15;2;1;5;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
205000.0;47.75;2;0;0;4;1987;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;22.7
330000.0;59.0;3;0;3;4;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;22.6
245000.0;51.0;2;0;1;2;1966;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
379000.0;105.0;3;0;1;2;1966;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
366735.0;53.15;2;1;5;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
589745.0;90.73;4;1;4;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
144000.0;33.57;1;0;0;4;1940;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;20.4
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
469000.0;59.8;3;0;4;5;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.7
145000.0;38.67;1;0;1;2;1938;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;21.3
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
240000.0;50.0;2;0;3;4;1988;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;33.7
330000.0;48.0;3;0;7;11;1978;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;27.4
214900.0;50.1;2;0;4;4;1950;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.6
207000.0;46.0;2;0;4;5;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.6
275000.0;49.0;2;0;5;10;1975;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
250000.0;43.0;2;0;7;10;1976;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
245000.0;51.0;2;0;0;3;1960;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;11.7
176900.0;61.25;2;0;2;3;1970;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;20.4
638104.0;98.6;4;1;0;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;37.6
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
269000.0;57.41;2;0;2;2;1870;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;14.1
299000.0;72.0;4;0;3;3;1980;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;31.8
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
399000.0;62.8;3;0;2;3;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;50.6
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
219000.0;54.0;3;0;1;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;37.3
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
259000.0;52.5;2;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11.1
228000.0;41.0;2;0;2;4;1950;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2.7
180000.0;46.61;2;0;0;2;1964;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;22.6
660000.0;110.5;3;0;1;4;2000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;35.5
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
289000.0;47.0;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.8
399999.0;51.11;2;0;0;2;1950;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;35.0
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;48.0;2;0;0;2;2018;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;22.7
275000.0;51.4;2;0;6;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;52.6
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
203500.0;30.0;1;1;4;6;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;26.3
320000.0;40.48;2;1;1;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
315000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
229000.0;67.14;3;0;1;4;1918;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;13.0
195000.0;29.4;1;0;3;4;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;36.0
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
455000.0;65.0;3;0;3;3;2016;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.5
245000.0;64.74;3;0;2;4;1951;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;28.0
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
230000.0;41.8;2;0;0;2;1940;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;26.3
285000.0;34.38;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
176000.0;38.3;1;0;3;3;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.3
160000.0;42.05;2;0;1;1;1918;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;28.9
499000.0;74.0;3;0;0;1;2010;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
389000.0;75.0;4;0;1;1;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;36.0
330000.0;52.3;2;0;2;3;1990;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;37.7
590000.0;100.0;3;0;3;3;2001;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;37.9
598000.0;76.65;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
